Comuna Nombre;Ubicacion Contador;Codigo Contador;Arco;Dato Tipo;Fecha;HMS Conteo;Flujo;ID Dato;Fecha Proyeccion;Flujo Proyeccion
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;03:15:00;16;7.248.714,00000000000000;28-05-2022 03:15:00;16
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;03:15:00;43;7.248.614,00000000000000;28-05-2022 03:15:00;43
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;03:00:00;13;7.248.713,00000000000000;28-05-2022 03:00:00;13
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;03:00:00;48;7.248.613,00000000000000;28-05-2022 03:00:00;48
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;02:45:00;15;7.248.712,00000000000000;28-05-2022 02:45:00;15
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;02:45:00;55;7.248.612,00000000000000;28-05-2022 02:45:00;55
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;02:30:00;11;7.248.711,00000000000000;28-05-2022 02:30:00;11
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;02:30:00;61;7.248.611,00000000000000;28-05-2022 02:30:00;61
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;02:15:00;21;7.248.710,00000000000000;28-05-2022 02:15:00;21
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;02:15:00;51;7.248.610,00000000000000;28-05-2022 02:15:00;51
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;02:00:00;26;7.248.709,00000000000000;28-05-2022 02:00:00;26
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;02:00:00;64;7.248.609,00000000000000;28-05-2022 02:00:00;64
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;01:45:00;23;7.248.708,00000000000000;28-05-2022 01:45:00;23
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;01:45:00;66;7.248.608,00000000000000;28-05-2022 01:45:00;66
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;01:30:00;31;7.248.707,00000000000000;28-05-2022 01:30:00;31
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;01:30:00;73;7.248.607,00000000000000;28-05-2022 01:30:00;73
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;01:15:00;22;7.248.706,00000000000000;28-05-2022 01:15:00;22
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;01:15:00;100;7.248.606,00000000000000;28-05-2022 01:15:00;100
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;01:00:00;38;7.248.705,00000000000000;28-05-2022 01:00:00;38
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;01:00:00;109;7.248.605,00000000000000;28-05-2022 01:00:00;109
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;00:45:00;32;7.248.704,00000000000000;28-05-2022 00:45:00;32
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;00:45:00;117;7.248.604,00000000000000;28-05-2022 00:45:00;117
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;00:30:00;45;7.248.703,00000000000000;28-05-2022 00:30:00;45
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;00:30:00;111;7.248.603,00000000000000;28-05-2022 00:30:00;111
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;00:15:00;37;7.248.702,00000000000000;28-05-2022 00:15:00;37
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;00:15:00;160;7.248.602,00000000000000;28-05-2022 00:15:00;160
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Sab.04-06-2022;00:00:00;48;7.248.701,00000000000000;28-05-2022 00:00:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Sab.04-06-2022;00:00:00;149;7.248.601,00000000000000;28-05-2022 00:00:00;149
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;23:00:00;35;7.235.993,00000000000000;27-05-2022 23:00:00;35
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;23:00:00;211;7.235.893,00000000000000;27-05-2022 23:00:00;211
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;22:45:00;35;7.235.992,00000000000000;27-05-2022 22:45:00;35
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;22:45:00;239;7.235.892,00000000000000;27-05-2022 22:45:00;239
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;22:30:00;33;7.235.991,00000000000000;27-05-2022 22:30:00;33
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;22:30:00;272;7.235.891,00000000000000;27-05-2022 22:30:00;272
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;22:15:00;31;7.235.990,00000000000000;27-05-2022 22:15:00;31
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;22:15:00;275;7.235.890,00000000000000;27-05-2022 22:15:00;275
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;22:00:00;91;7.235.989,00000000000000;27-05-2022 22:00:00;91
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;22:00:00;293;7.235.889,00000000000000;27-05-2022 22:00:00;293
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;21:45:00;72;7.235.988,00000000000000;27-05-2022 21:45:00;72
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;21:45:00;301;7.235.888,00000000000000;27-05-2022 21:45:00;301
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;21:30:00;28;7.235.987,00000000000000;27-05-2022 21:30:00;28
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;21:30:00;294;7.235.887,00000000000000;27-05-2022 21:30:00;294
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;21:15:00;116;7.235.986,00000000000000;27-05-2022 21:15:00;116
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;21:15:00;295;7.235.886,00000000000000;27-05-2022 21:15:00;295
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;21:00:00;136;7.235.985,00000000000000;27-05-2022 21:00:00;136
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;21:00:00;331;7.235.885,00000000000000;27-05-2022 21:00:00;331
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;20:45:00;59;7.235.984,00000000000000;27-05-2022 20:45:00;59
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;20:45:00;335;7.235.884,00000000000000;27-05-2022 20:45:00;335
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;20:30:00;123;7.235.983,00000000000000;27-05-2022 20:30:00;123
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;20:30:00;379;7.235.883,00000000000000;27-05-2022 20:30:00;379
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;20:15:00;151;7.235.982,00000000000000;27-05-2022 20:15:00;151
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;20:15:00;385;7.235.882,00000000000000;27-05-2022 20:15:00;385
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;20:00:00;148;7.235.981,00000000000000;27-05-2022 20:00:00;148
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;20:00:00;375;7.235.881,00000000000000;27-05-2022 20:00:00;375
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;19:45:00;141;7.235.980,00000000000000;27-05-2022 19:45:00;141
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;19:45:00;383;7.235.880,00000000000000;27-05-2022 19:45:00;383
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;19:30:00;163;7.235.979,00000000000000;27-05-2022 19:30:00;163
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;19:30:00;415;7.235.879,00000000000000;27-05-2022 19:30:00;415
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;19:15:00;221;7.235.978,00000000000000;27-05-2022 19:15:00;221
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;19:15:00;392;7.235.878,00000000000000;27-05-2022 19:15:00;392
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;19:00:00;171;7.235.977,00000000000000;27-05-2022 19:00:00;171
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;19:00:00;343;7.235.877,00000000000000;27-05-2022 19:00:00;343
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;18:45:00;153;7.235.976,00000000000000;27-05-2022 18:45:00;153
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;18:45:00;405;7.235.876,00000000000000;27-05-2022 18:45:00;405
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;18:30:00;137;7.235.975,00000000000000;27-05-2022 18:30:00;137
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;18:30:00;445;7.235.875,00000000000000;27-05-2022 18:30:00;445
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;18:15:00;117;7.235.974,00000000000000;27-05-2022 18:15:00;117
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;18:15:00;374;7.235.874,00000000000000;27-05-2022 18:15:00;374
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;18:00:00;143;7.235.973,00000000000000;27-05-2022 18:00:00;143
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;18:00:00;380;7.235.873,00000000000000;27-05-2022 18:00:00;380
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;17:45:00;151;7.235.972,00000000000000;27-05-2022 17:45:00;151
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;17:45:00;318;7.235.872,00000000000000;27-05-2022 17:45:00;318
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;17:30:00;165;7.235.971,00000000000000;27-05-2022 17:30:00;165
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;17:30:00;411;7.235.871,00000000000000;27-05-2022 17:30:00;411
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;17:15:00;159;7.235.970,00000000000000;27-05-2022 17:15:00;159
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;17:15:00;419;7.235.870,00000000000000;27-05-2022 17:15:00;419
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;17:00:00;152;7.235.969,00000000000000;27-05-2022 17:00:00;152
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;17:00:00;436;7.235.869,00000000000000;27-05-2022 17:00:00;436
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;16:45:00;187;7.235.968,00000000000000;27-05-2022 16:45:00;187
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;16:45:00;436;7.235.868,00000000000000;27-05-2022 16:45:00;436
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;16:30:00;77;7.235.967,00000000000000;27-05-2022 16:30:00;77
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;16:30:00;380;7.235.867,00000000000000;27-05-2022 16:30:00;380
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;16:15:00;171;7.235.966,00000000000000;27-05-2022 16:15:00;171
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;16:15:00;403;7.235.866,00000000000000;27-05-2022 16:15:00;403
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;16:00:00;182;7.235.965,00000000000000;27-05-2022 16:00:00;182
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;16:00:00;366;7.235.865,00000000000000;27-05-2022 16:00:00;366
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;15:45:00;181;7.235.964,00000000000000;27-05-2022 15:45:00;181
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;15:45:00;372;7.235.864,00000000000000;27-05-2022 15:45:00;372
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;15:30:00;200;7.235.963,00000000000000;27-05-2022 15:30:00;200
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;15:30:00;346;7.235.863,00000000000000;27-05-2022 15:30:00;346
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;15:15:00;143;7.235.962,00000000000000;27-05-2022 15:15:00;143
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;15:15:00;367;7.235.862,00000000000000;27-05-2022 15:15:00;367
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;15:00:00;171;7.235.961,00000000000000;27-05-2022 15:00:00;171
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;15:00:00;357;7.235.861,00000000000000;27-05-2022 15:00:00;357
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;14:45:00;196;7.235.960,00000000000000;27-05-2022 14:45:00;196
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;14:45:00;353;7.235.860,00000000000000;27-05-2022 14:45:00;353
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;14:30:00;185;7.235.959,00000000000000;27-05-2022 14:30:00;185
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;14:30:00;377;7.235.859,00000000000000;27-05-2022 14:30:00;377
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;14:15:00;187;7.235.958,00000000000000;27-05-2022 14:15:00;187
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;14:15:00;365;7.235.858,00000000000000;27-05-2022 14:15:00;365
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;14:00:00;173;7.235.957,00000000000000;27-05-2022 14:00:00;173
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;14:00:00;410;7.235.857,00000000000000;27-05-2022 14:00:00;410
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;13:45:00;144;7.235.956,00000000000000;27-05-2022 13:45:00;144
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;13:45:00;357;7.235.856,00000000000000;27-05-2022 13:45:00;357
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;13:30:00;173;7.235.955,00000000000000;27-05-2022 13:30:00;173
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;13:30:00;337;7.235.855,00000000000000;27-05-2022 13:30:00;337
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;13:15:00;165;7.235.954,00000000000000;27-05-2022 13:15:00;165
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;13:15:00;383;7.235.854,00000000000000;27-05-2022 13:15:00;383
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;13:00:00;198;7.235.953,00000000000000;27-05-2022 13:00:00;198
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;13:00:00;393;7.235.853,00000000000000;27-05-2022 13:00:00;393
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;12:45:00;80;7.235.952,00000000000000;27-05-2022 12:45:00;80
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;12:45:00;352;7.235.852,00000000000000;27-05-2022 12:45:00;352
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;12:30:00;62;7.235.951,00000000000000;27-05-2022 12:30:00;62
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;12:30:00;339;7.235.851,00000000000000;27-05-2022 12:30:00;339
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;12:15:00;102;7.235.950,00000000000000;27-05-2022 12:15:00;102
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;12:15:00;286;7.235.850,00000000000000;27-05-2022 12:15:00;286
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;12:00:00;126;7.235.949,00000000000000;27-05-2022 12:00:00;126
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;12:00:00;303;7.235.849,00000000000000;27-05-2022 12:00:00;303
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;11:45:00;127;7.235.948,00000000000000;27-05-2022 11:45:00;127
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;11:45:00;281;7.235.848,00000000000000;27-05-2022 11:45:00;281
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;11:30:00;172;7.235.947,00000000000000;27-05-2022 11:30:00;172
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;11:30:00;270;7.235.847,00000000000000;27-05-2022 11:30:00;270
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;11:15:00;169;7.235.946,00000000000000;27-05-2022 11:15:00;169
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;11:15:00;265;7.235.846,00000000000000;27-05-2022 11:15:00;265
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;11:00:00;106;7.235.945,00000000000000;27-05-2022 11:00:00;106
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;11:00:00;297;7.235.845,00000000000000;27-05-2022 11:00:00;297
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;10:45:00;102;7.235.944,00000000000000;27-05-2022 10:45:00;102
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;10:45:00;238;7.235.844,00000000000000;27-05-2022 10:45:00;238
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;10:30:00;113;7.235.943,00000000000000;27-05-2022 10:30:00;113
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;10:30:00;223;7.235.843,00000000000000;27-05-2022 10:30:00;223
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;10:15:00;135;7.235.942,00000000000000;27-05-2022 10:15:00;135
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;10:15:00;261;7.235.842,00000000000000;27-05-2022 10:15:00;261
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;10:00:00;138;7.235.941,00000000000000;27-05-2022 10:00:00;138
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;10:00:00;286;7.235.841,00000000000000;27-05-2022 10:00:00;286
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;09:45:00;104;7.235.940,00000000000000;27-05-2022 09:45:00;104
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;09:45:00;293;7.235.840,00000000000000;27-05-2022 09:45:00;293
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;09:30:00;123;7.235.939,00000000000000;27-05-2022 09:30:00;123
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;09:30:00;277;7.235.839,00000000000000;27-05-2022 09:30:00;277
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;09:15:00;90;7.235.938,00000000000000;27-05-2022 09:15:00;90
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;09:15:00;240;7.235.838,00000000000000;27-05-2022 09:15:00;240
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;09:00:00;104;7.235.937,00000000000000;27-05-2022 09:00:00;104
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;09:00:00;250;7.235.837,00000000000000;27-05-2022 09:00:00;250
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;08:45:00;124;7.235.936,00000000000000;27-05-2022 08:45:00;124
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;08:45:00;285;7.235.836,00000000000000;27-05-2022 08:45:00;285
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;08:30:00;122;7.235.935,00000000000000;27-05-2022 08:30:00;122
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;08:30:00;290;7.235.835,00000000000000;27-05-2022 08:30:00;290
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;08:15:00;130;7.235.934,00000000000000;27-05-2022 08:15:00;130
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;08:15:00;425;7.235.834,00000000000000;27-05-2022 08:15:00;425
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;08:00:00;99;7.235.933,00000000000000;27-05-2022 08:00:00;99
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;08:00:00;430;7.235.833,00000000000000;27-05-2022 08:00:00;430
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;07:45:00;137;7.235.932,00000000000000;27-05-2022 07:45:00;137
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;07:45:00;354;7.235.832,00000000000000;27-05-2022 07:45:00;354
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;07:30:00;128;7.235.931,00000000000000;27-05-2022 07:30:00;128
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;07:30:00;366;7.235.831,00000000000000;27-05-2022 07:30:00;366
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;07:15:00;109;7.235.930,00000000000000;27-05-2022 07:15:00;109
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;07:15:00;306;7.235.830,00000000000000;27-05-2022 07:15:00;306
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;07:00:00;115;7.235.929,00000000000000;27-05-2022 07:00:00;115
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;07:00:00;272;7.235.829,00000000000000;27-05-2022 07:00:00;272
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;06:45:00;97;7.235.928,00000000000000;27-05-2022 06:45:00;97
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;06:45:00;221;7.235.828,00000000000000;27-05-2022 06:45:00;221
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;06:30:00;73;7.235.927,00000000000000;27-05-2022 06:30:00;73
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;06:30:00;159;7.235.827,00000000000000;27-05-2022 06:30:00;159
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;06:15:00;45;7.235.926,00000000000000;27-05-2022 06:15:00;45
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;06:15:00;113;7.235.826,00000000000000;27-05-2022 06:15:00;113
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;06:00:00;48;7.235.925,00000000000000;27-05-2022 06:00:00;48
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;06:00:00;93;7.235.825,00000000000000;27-05-2022 06:00:00;93
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;05:45:00;44;7.235.924,00000000000000;27-05-2022 05:45:00;44
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;05:45:00;75;7.235.824,00000000000000;27-05-2022 05:45:00;75
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;05:30:00;30;7.235.923,00000000000000;27-05-2022 05:30:00;30
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;05:30:00;53;7.235.823,00000000000000;27-05-2022 05:30:00;53
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;05:15:00;25;7.235.922,00000000000000;27-05-2022 05:15:00;25
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;05:15:00;32;7.235.822,00000000000000;27-05-2022 05:15:00;32
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;05:00:00;11;7.235.921,00000000000000;27-05-2022 05:00:00;11
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;05:00:00;36;7.235.821,00000000000000;27-05-2022 05:00:00;36
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;04:45:00;4;7.235.920,00000000000000;27-05-2022 04:45:00;4
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;04:45:00;36;7.235.820,00000000000000;27-05-2022 04:45:00;36
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;04:30:00;8;7.235.919,00000000000000;27-05-2022 04:30:00;8
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;04:30:00;28;7.235.819,00000000000000;27-05-2022 04:30:00;28
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;04:15:00;8;7.235.918,00000000000000;27-05-2022 04:15:00;8
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;04:15:00;22;7.235.818,00000000000000;27-05-2022 04:15:00;22
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;04:00:00;4;7.235.917,00000000000000;27-05-2022 04:00:00;4
Estacion Central;ECUADOR-RADAL;D008271;N008271E;R;Vie.03-06-2022;04:00:00;17;7.235.817,00000000000000;27-05-2022 04:00:00;17
Estacion Central;RADAL-ECUADOR;D008274;N008271L;R;Vie.03-06-2022;03:45:00;3;7.235.916,00000000000000;27-05-2022 03:45:00;3
